基金代码,基金简称,2021-08-25-单位净值,2021-08-25-累计净值,2021-08-24-单位净值,2021-08-24-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
003697,华夏睿磐泰盛混合,,,1.2313,1.2313,,,开放申购,开放赎回,0.06%
040013,华安强化收益债券B,,,1.2310,1.9840,,,开放申购,开放赎回,0.00%
003108,光大安祺债券C,,,1.2302,1.2302,,,开放申购,开放赎回,0.00%
002406,光大中高等级债券C,,,1.2301,1.2702,,,开放申购,开放赎回,0.00%
009023,鹏华稳健回报混合,,,1.2296,1.2296,,,开放申购,开放赎回,1.50%
007876,国融融兴混合C,,,1.2293,1.2293,,,开放申购,开放赎回,0.00%
010055,万家健康产业混合C,,,1.2288,1.2288,,,开放申购,开放赎回,0.00%
004522,安信工业4.0灵活配置混合C,,,1.2284,1.2284,,,开放申购,开放赎回,0.00%
003222,新华丰利债券C,,,1.2281,1.2281,,,开放申购,开放赎回,0.00%
003750,创金合信鑫收益混合C,,,1.2276,1.2276,,,开放申购,开放赎回,0.00%
004344,南方大数据100C,,,1.2275,1.2275,,,开放申购,开放赎回,0.00%
007672,建信中证红利潜力指数C,,,1.2275,1.2275,,,开放申购,开放赎回,0.00%
164606,华泰柏瑞信用增利债,,,1.2274,1.4209,,,开放申购,开放赎回,0.08%
161914,万家创业板2年定期开放混合A,,,1.2271,1.2271,,,暂停申购,暂停赎回,0.15%
003843,中邮景泰灵活配置混合C,,,1.2271,1.3714,,,限大额,开放赎回,0.00%
001948,建信稳定丰利债券A,,,1.2270,1.2270,,,开放申购,开放赎回,0.08%
005834,工银红利优享混合C,,,1.2269,1.4409,,,开放申购,开放赎回,0.00%
121003,国投瑞银核心企业混合,,,1.2265,3.1135,,,开放申购,开放赎回,0.15%
005523,泰康颐年混合A,,,1.2261,1.2261,,,开放申购,开放赎回,0.12%
010125,兴银景气优选混合C,,,1.2260,1.2260,,,开放申购,开放赎回,0.00%
004571,万家家瑞债券A,,,1.2258,1.2258,,,开放申购,开放赎回,0.08%
011612,华夏科创板50ETF联接A,,,1.2256,1.2256,,,开放申购,开放赎回,0.12%
161720,招商中证全指证券公司指数(LOF),,,1.2255,0.7662,,,限大额,开放赎回,0.10%
501016,国泰中证申万证券行业指数,,,1.2254,1.2254,,,开放申购,开放赎回,0.12%
005280,安信稳健阿尔法定开混合A,,,1.2252,1.2252,,,暂停申购,暂停赎回,0.13%
003127,长信易进混合C,,,1.2251,1.2251,,,限大额,开放赎回,0.00%
003593,国泰景气行业灵活配置混合,,,1.2251,2.5044,,,开放申购,开放赎回,0.15%
006738,工银瑞信添慧债券A,,,1.2248,1.2248,,,开放申购,开放赎回,0.08%
004362,上投摩根安通回报混合C,,,1.2247,1.2535,,,开放申购,开放赎回,0.00%
009950,财通资管均衡价值一年持有期混合,,,1.2246,1.2246,,,开放申购,暂停赎回,0.15%
005103,工银沪深300ETF联接C,,,1.2244,1.2244,,,开放申购,开放赎回,0.00%
240013,华宝增强收益债券B,,,1.2242,1.6042,,,开放申购,开放赎回,0.00%
011613,华夏科创板50ETF联接C,,,1.2241,1.2241,,,开放申购,开放赎回,0.00%
002135,广发鑫源混合A,,,1.2240,1.2240,,,限大额,开放赎回,1.20%
550019,信诚优质纯债债券B,,,1.2240,1.5430,,,开放申购,开放赎回,0.00%
005317,万家瑞舜灵活配置混合A,,,1.2239,1.2239,,,限大额,开放赎回,0.06%
011614,工银科创板50ETF联接A,,,1.2239,1.2239,,,开放申购,开放赎回,0.10%
004503,鹏华永泰定期开放债券,,,1.2237,1.2814,,,暂停申购,暂停赎回,0.06%
001512,易方达中债3-5年期国债指数,,,1.2230,1.2230,,,开放申购,开放赎回,0.08%
004907,长安泓沣中短债债券A,,,1.2225,1.2225,,,开放申购,开放赎回,0.04%
009170,湘财长兴灵活配置混合C,,,1.2222,1.2222,,,开放申购,开放赎回,0.00%
008749,富国中证科技50策略ETF联接A,,,1.2217,1.2217,,,开放申购,开放赎回,0.12%
011615,工银科创板50ETF联接C,,,1.2216,1.2216,,,开放申购,开放赎回,0.00%
002529,泰康安益纯债C,,,1.2213,1.3323,,,开放申购,开放赎回,0.00%
011458,东方鑫享价值成长一年持有混合A,,,1.2211,1.2211,,,开放申购,开放赎回,0.15%
519610,银河旺利混合A,,,1.2210,1.3510,,,开放申购,开放赎回,0.15%
161915,万家创业板2年定期开放混合C,,,1.2208,1.2208,,,暂停申购,暂停赎回,0.00%
162412,华宝医疗ETF联接A,,,1.2206,0.7280,,,开放申购,开放赎回,0.12%
900022,中信证券臻选回报混合A,,,1.2201,1.2201,,,封闭期,开放赎回,
012323,华宝医疗ETF联接C,,,1.2201,1.2201,,,开放申购,开放赎回,0.00%
004836,中融鑫价值混合A,,,1.22,1.22,,,开放申购,开放赎回,0.15%
007072,民生加银鑫福混合C,,,1.22,1.22,,,限大额,开放赎回,0.00%
900052,中信证券臻选回报混合B,,,1.22,1.22,,,开放申购,开放赎回,1.50%
850004,海通量化价值精选一年持有混合B,,,1.22,1.22,,,暂停申购,暂停赎回,1.50%
011167,景顺长城景气成长,,,1.22,1.22,,,开放申购,开放赎回,0.15%
001585,国投瑞银新活力定开混合C,,,1.2197,1.2237,,,暂停申购,暂停赎回,0.00%
850088,海通量化价值精选一年持有混合A,,,1.2197,1.2197,,,开放申购,开放赎回,0.12%
003939,南方荣尊混合C,,,1.2196,1.2496,,,开放申购,开放赎回,0.00%
009640,中银证券优选行业龙头混合A,,,1.2195,1.2195,,,开放申购,开放赎回,0.15%
011459,东方鑫享价值成长一年持有混合C,,,1.2195,1.2195,,,开放申购,开放赎回,0.00%
009618,交银启汇混合,,,1.2189,1.2189,,,开放申购,开放赎回,0.15%
001165,中欧琪和灵活配置混合C,,,1.2188,1.3527,,,开放申购,开放赎回,0.00%
010094,交银产业机遇混合,,,1.2188,1.2188,,,开放申购,开放赎回,0.15%
002188,鹏华丰华债券,,,1.2187,1.2474,,,限大额,开放赎回,0.08%
011610,华泰柏瑞科创板50ETF联接A,,,1.2187,1.2187,,,开放申购,开放赎回,0.10%
008518,弘毅远方经济新动力混合,,,1.2185,1.2185,,,开放申购,开放赎回,0.15%
004279,国寿安保稳荣混合A,,,1.2176,1.3840,,,开放申购,开放赎回,0.08%
850099,海通量化价值精选一年持有混合C,,,1.2176,1.2176,,,开放申购,开放赎回,0.00%
008442,九泰科新优享混合C,,,1.2175,1.2175,,,开放申购,开放赎回,0.00%
004975,交银恒益灵活配置混合,,,1.2173,1.3313,,,限大额,开放赎回,0.15%
011611,华泰柏瑞科创板50ETF联接C,,,1.2172,1.2172,,,开放申购,开放赎回,0.00%
009624,安信稳健阿尔法定开混合C,,,1.2170,1.2170,,,暂停申购,暂停赎回,0.00%
004427,交银增利增强债券A,,,1.2167,1.5057,,,开放申购,开放赎回,0.08%
270048,广发纯债债券A,,,1.2160,1.5250,,,限大额,开放赎回,0.08%
519189,万家信用恒利债券C,,,1.2158,1.4275,,,限大额,开放赎回,0.00%
001128,宝盈新兴产业混合A,,,1.2155,1.2155,,,开放申购,开放赎回,0.15%
004069,南方中证全指证券公司ETF联接A,,,1.2153,1.2153,,,开放申购,开放赎回,0.12%
501029,华宝标普中国A股红利机会指数A,,,1.2152,1.2452,,,开放申购,开放赎回,0.10%
270049,广发纯债债券C,,,1.2150,1.4970,,,限大额,开放赎回,0.00%
001739,中融融安混合二号,,,1.2150,1.2150,,,限大额,开放赎回,0.15%
004280,国寿安保稳荣混合C,,,1.2150,1.3786,,,开放申购,开放赎回,0.00%
012815,宝盈新兴产业混合C,,,1.2150,1.2150,,,开放申购,开放赎回,0.00%
070038,嘉实纯债债券C,,,1.2145,1.3710,,,限大额,开放赎回,0.00%
008750,富国中证科技50策略ETF联接C,,,1.2143,1.2143,,,开放申购,开放赎回,0.00%
004908,长安泓沣中短债债券C,,,1.2142,1.2142,,,开放申购,开放赎回,0.00%
006739,工银瑞信添慧债券C,,,1.2139,1.2139,,,开放申购,开放赎回,0.00%
009641,中银证券优选行业龙头混合C,,,1.2136,1.2136,,,开放申购,开放赎回,0.00%
008441,九泰科新优享混合A,,,1.2135,1.2135,,,开放申购,开放赎回,0.15%
004756,国寿安保稳吉混合A,,,1.2134,1.3612,,,限大额,开放赎回,0.08%
900152,中信证券臻选回报混合C,,,1.2134,1.2134,,,开放申购,开放赎回,0.00%
003999,富荣富祥纯债,,,1.2130,1.2360,,,开放申购,开放赎回,0.08%
002962,中欧双利债券C,,,1.2130,1.3010,,,开放申购,开放赎回,0.00%
009205,兴银丰运稳益回报混合A,,,1.2130,1.2130,,,开放申购,开放赎回,0.12%
009537,太平行业优选股票A,,,1.2130,1.2130,,,开放申购,开放赎回,0.12%
008840,德邦大消费混合A,,,1.2127,1.2127,,,开放申购,开放赎回,0.15%
011608,易方达科创板50ETF联接A,,,1.2124,1.2124,,,开放申购,开放赎回,0.06%
001343,易方达新享混合C,,,1.2120,1.5090,,,限大额,开放赎回,0.00%
164902,交银信用添利债券(LOF),,,1.2119,1.6979,,,开放申购,开放赎回,0.08%
002934,泰康恒泰回报混合A,,,1.2118,1.4525,,,开放申购,开放赎回,0.12%
011609,易方达科创板50ETF联接C,,,1.2118,1.2118,,,开放申购,开放赎回,0.00%
005524,泰康颐年混合C,,,1.2116,1.2116,,,开放申购,开放赎回,0.00%
009188,鹏华股息精选混合,,,1.2115,1.2115,,,开放申购,开放赎回,0.15%
004757,国寿安保稳吉混合C,,,1.2111,1.3572,,,限大额,开放赎回,0.00%
001218,国投瑞银精选收益混合,,,1.2110,1.2120,,,开放申购,开放赎回,0.15%
161908,万家添利债券(LOF),,,1.2109,1.8890,,,开放申购,开放赎回,0.00%
100050,富国全球债券(QDII),,,1.2108,1.2108,,,开放申购,开放赎回,0.08%
004428,交银增利增强债券C,,,1.2104,1.4844,,,开放申购,开放赎回,0.00%
003382,民生加银鑫享债券A,,,1.2096,1.2176,,,限大额,开放赎回,0.08%
007046,方正富邦创新动力混合C,,,1.2092,1.2092,,,开放申购,开放赎回,0.00%
008841,德邦大消费混合C,,,1.2092,1.2092,,,开放申购,开放赎回,0.00%
001255,长城改革红利混合,,,1.2090,1.2090,,,开放申购,开放赎回,0.15%
000182,景顺长城四季金利债券C,,,1.2090,1.3850,,,限大额,开放赎回,0.00%
002796,景顺长城景盈双利债券A,,,1.2089,1.2139,,,开放申购,开放赎回,0.08%
008878,国联安新蓝筹红利一年定开混合,,,1.2089,1.2089,,,开放申购,开放赎回,1.50%
009206,兴银丰运稳益回报混合C,,,1.2087,1.2087,,,开放申购,开放赎回,0.00%
006537,恒生前海港股通精选混合,,,1.2085,1.2085,,,开放申购,开放赎回,0.15%
004255,民生加银汇鑫一年定开债C,,,1.2081,1.2513,,,暂停申购,暂停赎回,0.00%
008134,鹏华优选价值股票,,,1.2078,1.2078,,,开放申购,开放赎回,0.15%
009481,国泰宏益一年持有期混合A,,,1.2078,1.2078,,,开放申购,开放赎回,0.12%
004572,万家家瑞债券C,,,1.2071,1.2071,,,开放申购,开放赎回,0.00%
009538,太平行业优选股票C,,,1.2070,1.2070,,,开放申购,开放赎回,0.00%
008868,民生加银嘉益债券,,,1.2068,1.2068,,,暂停申购,开放赎回,0.80%
008488,华商恒益稳健混合,,,1.2067,1.4567,,,开放申购,开放赎回,0.15%
011377,创金合信积极成长股票A,,,1.2065,1.2065,,,开放申购,开放赎回,0.15%
009750,汇安价值蓝筹混合A,,,1.2062,1.2062,,,开放申购,开放赎回,0.15%
360013,光大信用添益债券A,,,1.2060,1.9430,,,开放申购,开放赎回,0.08%
519726,交银稳固收益债券,,,1.2057,1.5684,,,开放申购,开放赎回,0.08%
501023,鹏华香港中小企业指数LOF,,,1.2055,1.2055,,,开放申购,开放赎回,0.12%
004763,中科沃土沃嘉混合A,,,1.2053,1.2053,,,开放申购,开放赎回,0.12%
011506,建信高端装备股票A,,,1.2052,1.2052,,,开放申购,开放赎回,0.15%
010476,太平恒久纯债,,,1.2051,1.3051,,,开放申购,开放赎回,0.08%
000668,国寿安保尊享债券A,,,1.2050,1.4970,,,开放申购,开放赎回,0.08%
000113,嘉实如意宝定期债券A/B,,,1.2050,1.4380,,,开放申购,开放赎回,0.05%
290003,泰信双息双利债券,,,1.2049,1.7152,,,开放申购,开放赎回,0.00%
160527,博时研究优选3年封闭混合A,,,1.2048,1.2378,,,暂停申购,暂停赎回,0.15%
004405,国寿安保稳寿混合A,,,1.2045,1.3742,,,限大额,开放赎回,0.08%
001180,广发医药卫生联接A,,,1.2042,1.2042,,,开放申购,开放赎回,0.12%
360014,光大信用添益债券C,,,1.2040,1.9040,,,开放申购,开放赎回,0.00%
002925,广发集源债券A,,,1.2036,1.2474,,,开放申购,开放赎回,0.80%
011507,建信高端装备股票C,,,1.2036,1.2036,,,开放申购,开放赎回,0.00%
003337,南方颐元定开债券发起式A,,,1.2033,1.2696,,,暂停申购,暂停赎回,0.08%
003338,南方颐元定开债券发起式C,,,1.2033,1.2696,,,暂停申购,暂停赎回,0.00%
011378,创金合信积极成长股票C,,,1.2033,1.2033,,,开放申购,开放赎回,0.00%
012364,广发中证光伏产业指数A,,,1.2030,1.2030,,,开放申购,开放赎回,0.12%
009468,博时健康成长双周定期可赎回混合A,,,1.2028,1.2028,,,开放申购,暂停赎回,0.15%
000943,工银中高等级信用债债券A,,,1.2026,1.2026,,,限大额,开放赎回,0.08%
002399,华安安禧混合C,,,1.2025,1.2425,,,限大额,开放赎回,0.00%
001199,创金合信聚利债券A,,,1.2024,1.2024,,,开放申购,开放赎回,0.08%
519611,银河旺利混合C,,,1.2020,1.3240,,,开放申购,开放赎回,0.00%
002584,富安达长盈灵活配置混合,,,1.2020,1.2220,,,开放申购,开放赎回,0.15%
009970,财通内需增长12个月定开混合,,,1.2020,1.2020,,,开放申购,开放赎回,0.15%
006254,长城久悦债券,,,1.2018,1.2018,,,开放申购,开放赎回,0.08%
004406,国寿安保稳寿混合C,,,1.2016,1.3691,,,限大额,开放赎回,0.00%
200009,长城稳健增利债券A,,,1.2013,1.6573,,,开放申购,开放赎回,0.08%
002046,信诚新锐混合B,,,1.2010,1.36,,,限大额,开放赎回,0.00%
675100,西部利得得尊纯债A,,,1.2009,1.2409,,,限大额,开放赎回,0.05%
009215,易方达瑞川混合A,,,1.2008,1.2008,,,限大额,开放赎回,0.60%
010013,易方达信息行业精选股票,,,1.2008,1.2008,,,开放申购,开放赎回,0.15%
952024,国君资管君得盛债券,,,1.2007,1.5557,,,开放申购,开放赎回,0.07%
011144,华安汇宏精选混合A,,,1.2007,1.2007,,,开放申购,开放赎回,0.15%
011155,金鹰责任投资混合A,,,1.2004,1.2004,,,开放申购,开放赎回,0.15%
009051,易方达中证红利ETF联接A,,,1.2001,1.2001,,,开放申购,开放赎回,0.06%
000016,华夏纯债债券C,,,1.20,1.36,,,开放申购,开放赎回,0.00%
750002,安信目标收益债券A,,,1.20,1.5970,,,开放申购,开放赎回,0.08%
001949,建信稳定丰利债券C,,,1.20,1.20,,,开放申购,开放赎回,0.00%
002602,易方达丰惠混合,,,1.20,1.20,,,限大额,开放赎回,0.10%
165531,信诚多策略灵活配置混合,,,1.1999,1.3056,,,限大额,开放赎回,0.15%
160140,南方道琼斯美国精选A,,,1.1999,1.2199,,,开放申购,开放赎回,0.12%
009751,汇安价值蓝筹混合C,,,1.1997,1.1997,,,开放申购,开放赎回,0.00%
166027,中欧创业板两年定开混合A,,,1.1992,1.1992,,,暂停申购,暂停赎回,0.15%
519943,长信利率A,,,1.1990,1.2296,,,开放申购,开放赎回,0.06%
003333,泰信智选成长混合,,,1.1990,1.1990,,,开放申购,开放赎回,0.15%
000669,国寿安保尊享债券C,,,1.1990,1.4930,,,开放申购,开放赎回,0.00%
009482,国泰宏益一年持有期混合C,,,1.1989,1.1989,,,开放申购,开放赎回,0.00%
009052,易方达中证红利ETF联接C,,,1.1987,1.1987,,,开放申购,开放赎回,0.00%
005984,兴业聚华混合A,,,1.1986,1.1986,,,限大额,开放赎回,0.10%
010161,广发瑞安精选股票A,,,1.1986,1.1986,,,开放申购,开放赎回,0.15%
519152,新华纯债添利债券发起A,,,1.1985,1.5428,,,限大额,开放赎回,0.08%
004731,万家瑞尧灵活配置混合A,,,1.1985,1.1985,,,限大额,开放赎回,0.06%
501073,华安科创主题混合,,,1.1984,1.1984,,,暂停申购,暂停赎回,0.12%
519688,交银精选混合,,,1.1978,4.1376,,,限大额,开放赎回,0.15%
160528,博时研究优选3年封闭混合C,,,1.1978,1.2239,,,暂停申购,暂停赎回,0.00%
011145,华安汇宏精选混合C,,,1.1978,1.1978,,,开放申购,开放赎回,0.00%
009216,易方达瑞川混合C,,,1.1977,1.1977,,,限大额,开放赎回,0.00%
010746,富安达长三角区域主题混合,,,1.1977,1.1977,,,开放申购,开放赎回,0.15%
000664,国联安通盈混合A,,,1.1976,1.5396,,,限大额,开放赎回,0.07%
010570,新沃创新领航混合A,,,1.1973,1.1973,,,开放申购,开放赎回,0.15%
161725,招商中证白酒指数(LOF)A,,,1.1968,2.8279,,,开放申购,开放赎回,0.10%
460300,华泰柏瑞沪深300ETF联接A,,,1.1967,2.0507,,,开放申购,开放赎回,0.10%
160706,嘉实沪深300ETF联接A,,,1.1967,3.3159,,,开放申购,开放赎回,0.15%
009086,鹏华价值共赢两年持有期混合,,,1.1967,1.1967,,,暂停申购,暂停赎回,0.15%
012414,招商中证白酒指数(LOF)C,,,1.1967,1.1967,,,开放申购,开放赎回,0.00%
011717,浦银均衡优选6个月持有混合A,,,1.1966,1.1966,,,开放申购,暂停赎回,0.15%
006832,鹏扬添利增强债券A,,,1.1964,1.1964,,,限大额,开放赎回,0.06%
004898,长安泓源纯债债券C,,,1.1964,1.1964,,,开放申购,开放赎回,0.00%
009661,平安研究睿选混合A,,,1.1962,1.1962,,,开放申购,开放赎回,0.15%
310508,申万菱信稳益宝债券,,,1.1960,1.76,,,开放申购,开放赎回,0.08%
011156,金鹰责任投资混合C,,,1.1959,1.1959,,,开放申购,开放赎回,0.00%
005125,华宝标普中国A股红利机会指数C,,,1.1957,1.2257,,,开放申购,开放赎回,0.00%
010080,中欧优势成长三个月定开混合,,,1.1956,1.1956,,,暂停申购,暂停赎回,1.50%
003024,平安惠金定开债A,,,1.1955,1.1955,,,暂停申购,暂停赎回,0.08%
011718,浦银均衡优选6个月持有混合C,,,1.1954,1.1954,,,开放申购,暂停赎回,0.00%
010162,广发瑞安精选股票C,,,1.1953,1.1953,,,开放申购,开放赎回,0.00%
202801,南方全球精选配置,,,1.1950,1.27,,,开放申购,开放赎回,0.16%
001086,华富恒利债券A,,,1.1950,1.2390,,,开放申购,开放赎回,0.08%
007969,西部利得得尊纯债C,,,1.1943,1.2343,,,限大额,开放赎回,0.00%
003383,民生加银鑫享债券C,,,1.1941,1.2021,,,限大额,开放赎回,0.00%
008150,嘉实远见企业精选两年持有期混合,,,1.1941,1.1941,,,开放申购,暂停赎回,0.15%
162108,金鹰元盛债券型发起式C,,,1.1940,1.3710,,,开放申购,开放赎回,0.00%
010301,达诚成长先锋混合A,,,1.1940,1.1940,,,开放申购,开放赎回,0.15%
001914,中信建投聚利混合A,,,1.1939,1.2379,,,开放申购,开放赎回,0.12%
010749,浙商创业板指数增强A,,,1.1939,1.1939,,,开放申购,开放赎回,0.12%
004070,南方中证全指证券公司ETF联接C,,,1.1936,1.1936,,,开放申购,开放赎回,0.00%
002926,广发集源债券C,,,1.1936,1.2338,,,开放申购,开放赎回,0.00%
164811,工银中证京津冀协同发展指数A,,,1.1935,1.7641,,,开放申购,开放赎回,0.10%
012503,国泰中证环保产业50ETF联接A,,,1.1935,1.1935,,,开放申购,开放赎回,0.10%
010571,新沃创新领航混合C,,,1.1933,1.1933,,,开放申购,开放赎回,0.00%
011685,创金合信先进装备股票A,,,1.1932,1.1932,,,开放申购,开放赎回,0.15%
161823,银华永兴纯债债券(LOF)A,,,1.1930,1.1930,,,开放申购,开放赎回,0.08%
012504,国泰中证环保产业50ETF联接C,,,1.1929,1.1929,,,开放申购,开放赎回,0.00%
008356,中加科丰价值精选混合,,,1.1928,1.2002,,,限大额,开放赎回,0.10%
008324,宝盈祥利稳健配置混合A,,,1.1925,1.1925,,,开放申购,开放赎回,0.08%
006717,平安惠金定开债C,,,1.1922,1.1922,,,暂停申购,暂停赎回,0.00%
000845,国投瑞银信息消费混合,,,1.1920,2.1340,,,开放申购,开放赎回,0.15%
002978,广发医药卫生联接C,,,1.1919,1.1919,,,开放申购,开放赎回,0.00%
001414,中融鑫起点混合C,,,1.1917,1.2417,,,暂停申购,开放赎回,0.00%
